Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,Week,Day_of_Week,Quarter,Holiday_Type,Season,Sales_Lag_1,Sales_Lag_2,Sales_Rolling_Mean_4,Sales_Rolling_Std_4,Base_Price,Season_Price_Factor,Price
1,2012-09-14,1517428.87,0,74.97,3.717,222.5820193,6.908,2012,9,37,4,3,Non-Holiday,Fall,1661767.33,1582083.4,1563850.4949999999,75137.92360330603,96.44444444444444,1.02,94.52
1,2012-09-21,1506126.06,0,69.87,3.721,222.7818386,6.908,2012,9,38,4,3,Non-Holiday,Fall,1517428.87,1661767.33,1566851.415,71580.26027120216,96.44444444444444,1.02,96.79
1,2012-09-28,1437059.26,0,76.08,3.666,222.9816579,6.908,2012,9,39,4,3,Non-Holiday,Fall,1506126.06,1517428.87,1530595.3800000001,94387.8361130258,96.44444444444444,1.02,102.37
1,2012-10-05,1670785.97,0,68.55,3.617,223.1814772,6.573,2012,10,40,4,4,Non-Holiday,Fall,1437059.26,1506126.06,1532850.04,98580.21760505742,96.44444444444444,1.02,92.32
1,2012-10-12,1573072.81,0,62.99,3.601,223.3812965,6.573,2012,10,41,4,4,Non-Holiday,Fall,1670785.97,1437059.26,1546761.0250000001,99599.48901609963,96.44444444444444,1.02,99.49
1,2012-10-19,1508068.77,0,67.97,3.594,223.4257233,6.573,2012,10,42,4,4,Non-Holiday,Fall,1573072.81,1670785.97,1547246.7025,99339.68881687759,96.44444444444444,1.02,104.8
1,2012-10-26,1493659.74,0,69.16,3.506,223.4442513,6.573,2012,10,43,4,4,Non-Holiday,Fall,1508068.77,1573072.81,1561396.8225,80693.88205626284,96.44444444444444,1.02,90.47
2,2010-02-05,2136989.46,0,40.19,2.572,210.7526053,8.324,2010,2,5,4,1,Non-Holiday,Winter,,,2136989.46,,98.22222222222223,1.05,104.09
2,2010-02-12,2137809.5,1,38.49,2.548,210.8979935,8.324,2010,2,6,4,1,Holiday,Winter,2136989.46,,2137399.48,579.8558448442427,98.22222222222223,1.05,104.47
2,2010-02-19,2124451.54,0,39.69,2.514,210.9451605,8.324,2010,2,7,4,1,Non-Holiday,Winter,2137809.5,2136989.46,2133083.5,7486.7326973519985,98.22222222222223,1.05,107.16
2,2010-02-26,1865097.27,0,46.1,2.561,210.9759573,8.324,2010,2,8,4,1,Non-Holiday,Winter,2124451.54,2137809.5,2066086.9425,134132.4804502037,98.22222222222223,1.05,96.75
2,2010-03-05,1991013.13,0,47.17,2.625,211.0067542,8.324,2010,3,9,4,1,Non-Holiday,Spring,1865097.27,2124451.54,2029592.8599999999,128135.6118084182,98.22222222222223,1.0,91.74
2,2010-03-12,1990483.78,0,57.56,2.667,211.037551,8.324,2010,3,10,4,1,Non-Holiday,Spring,1991013.13,1865097.27,1992761.43,105906.66812927013,98.22222222222223,1.0,100.79
2,2010-03-19,1946070.88,0,54.52,2.72,210.8733316,8.324,2010,3,11,4,1,Non-Holiday,Spring,1990483.78,1991013.13,1948166.265,59249.400797846465,98.22222222222223,1.0,99.68
2,2010-03-26,1750197.81,0,51.26,2.732,210.6766095,8.324,2010,3,12,4,1,Non-Holiday,Spring,1946070.88,1990483.78,1919441.4,114778.12546011778,98.22222222222223,1.0,99.45
2,2010-04-02,2066187.72,0,63.27,2.719,210.4798874,8.2,2010,4,13,4,2,Non-Holiday,Spring,1750197.81,1946070.88,1938235.0475,134810.01372962882,98.22222222222223,1.0,99.92
2,2010-04-09,1954689.21,0,65.41,2.77,210.2831653,8.2,2010,4,14,4,2,Non-Holiday,Spring,2066187.72,1750197.81,1929286.405,131328.74274214404,98.22222222222223,1.0,94.88
2,2010-04-16,1874957.94,0,68.07,2.808,210.1495463,8.2,2010,4,15,4,2,Non-Holiday,Spring,1954689.21,2066187.72,1911508.17,133100.60976577885,98.22222222222223,1.0,99.36
2,2010-04-23,1821990.93,0,65.11,2.795,210.1000648,8.2,2010,4,16,4,2,Non-Holiday,Spring,1874957.94,1954689.21,1929456.45,106224.69573835905,98.22222222222223,1.0,99.66
2,2010-04-30,1802450.29,0,66.98,2.78,210.0505833,8.2,2010,4,17,4,2,Non-Holiday,Spring,1821990.93,1874957.94,1863522.0925,68060.8170205202,98.22222222222223,1.0,94.71
2,2010-05-07,2042581.71,0,71.28,2.835,210.0011018,8.2,2010,5,18,4,2,Non-Holiday,Spring,1802450.29,1821990.93,1885495.2175,109112.25848856647,98.22222222222223,1.0,107.39
2,2010-05-14,1880752.36,0,73.31,2.854,209.9984585,8.2,2010,5,19,4,2,Non-Holiday,Spring,2042581.71,1802450.29,1886943.8224999998,108964.09425707845,98.22222222222223,1.0,100.55
2,2010-05-21,1896937.1,0,74.83,2.826,210.2768443,8.2,2010,5,20,4,2,Non-Holiday,Spring,1880752.36,2042581.71,1905680.365,100160.3327394877,98.22222222222223,1.0,92.37
2,2010-05-28,1957113.89,0,81.13,2.759,210.5552301,8.2,2010,5,21,4,2,Non-Holiday,Spring,1896937.1,1880752.36,1944346.265,73268.97611230091,98.22222222222223,1.0,101.45
2,2010-06-04,2102539.93,0,81.81,2.705,210.833616,8.2,2010,6,22,4,2,Non-Holiday,Summer,1957113.89,1896937.1,1959335.82,100964.20906609585,98.22222222222223,0.95,88.76
2,2010-06-11,2025538.76,0,83.4,2.668,211.1120018,8.2,2010,6,23,4,2,Non-Holiday,Summer,2102539.93,1957113.89,1995532.42,88596.47888010561,98.22222222222223,0.95,96.98
2,2010-06-18,2001636.96,0,85.81,2.637,211.1096543,8.2,2010,6,24,4,2,Non-Holiday,Summer,2025538.76,2102539.93,2021707.385,60892.58663571272,98.22222222222223,0.95,98.72
2,2010-06-25,1939927.09,0,86.26,2.653,210.9950134,8.2,2010,6,25,4,2,Non-Holiday,Summer,2001636.96,2025538.76,2017410.685,67244.7565538888,98.22222222222223,0.95,89.48
2,2010-07-02,2003940.64,0,82.74,2.669,210.8803726,8.099,2010,7,26,4,3,Non-Holiday,Summer,1939927.09,2001636.96,1992760.8625,36831.01325821877,98.22222222222223,0.95,97.81
2,2010-07-09,1880902.62,0,82.59,2.642,210.7657317,8.099,2010,7,27,4,3,Non-Holiday,Summer,2003940.64,1939927.09,1956601.8275000001,58530.74182292203,98.22222222222223,0.95,95.24
2,2010-07-16,1845879.79,0,85.32,2.623,210.7577954,8.099,2010,7,28,4,3,Non-Holiday,Summer,1880902.62,2003940.64,1917662.5350000001,69387.02002123388,98.22222222222223,0.95,97.15
2,2010-07-23,1781717.71,0,87.66,2.608,210.8921319,8.099,2010,7,29,4,3,Non-Holiday,Summer,1845879.79,1880902.62,1878110.1900000002,93401.30030718325,98.22222222222223,0.95,102.16
2,2010-07-30,1804246.16,0,83.49,2.64,211.0264684,8.099,2010,7,30,4,3,Non-Holiday,Summer,1781717.71,1845879.79,1828186.5699999998,44062.56968690022,98.22222222222223,0.95,92.17
2,2010-08-06,1991909.98,0,89.53,2.627,211.1608049,8.099,2010,8,31,4,3,Non-Holiday,Summer,1804246.16,1781717.71,1855938.41,94463.82853262222,98.22222222222223,0.95,89.79
2,2010-08-13,1895601.05,0,89.05,2.692,211.2951413,8.099,2010,8,32,4,3,Non-Holiday,Summer,1991909.98,1804246.16,1868368.7249999999,95958.57257968193,98.22222222222223,0.95,89.16
2,2010-08-20,1964335.23,0,88.7,2.664,211.2596586,8.099,2010,8,33,4,3,Non-Holiday,Summer,1895601.05,1991909.98,1914023.105,83642.1444473168,98.22222222222223,0.95,89.5
2,2010-08-27,1863840.49,0,87.12,2.619,211.2241759,8.099,2010,8,34,4,3,Non-Holiday,Summer,1964335.23,1895601.05,1928921.6875,59350.57184758314,98.22222222222223,0.95,92.95
2,2010-09-03,1904608.09,0,81.83,2.577,211.1886931,8.099,2010,9,35,4,3,Non-Holiday,Fall,1863840.49,1964335.23,1907096.215,41974.96145655891,98.22222222222223,1.02,101.9
2,2010-09-10,1839128.83,1,79.09,2.565,211.1532104,8.099,2010,9,36,4,3,Holiday,Fall,1904608.09,1863840.49,1892978.1600000001,54698.69244405428,98.22222222222223,1.02,101.57
2,2010-09-17,1793903.6,0,82.05,2.582,211.1806415,8.099,2010,9,37,4,3,Non-Holiday,Fall,1839128.83,1904608.09,1850370.2525,46325.09305391712,98.22222222222223,1.02,104.33
2,2010-09-24,1724557.22,0,81.79,2.624,211.2552578,8.099,2010,9,38,4,3,Non-Holiday,Fall,1793903.6,1839128.83,1815549.435,75797.00359607168,98.22222222222223,1.02,100.25
2,2010-10-01,1827440.43,0,69.24,2.603,211.3298742,8.163,2010,10,39,4,4,Non-Holiday,Fall,1724557.22,1793903.6,1796257.52,51500.152286638266,98.22222222222223,1.02,107.47
2,2010-10-08,1849921.44,0,63.19,2.633,211.4044906,8.163,2010,10,40,4,4,Non-Holiday,Fall,1827440.43,1724557.22,1798955.6724999999,54679.50267281171,98.22222222222223,1.02,98.86
2,2010-10-15,1794355.49,0,65.8,2.72,211.4713286,8.163,2010,10,41,4,4,Non-Holiday,Fall,1849921.44,1827440.43,1799068.645,54666.050491394555,98.22222222222223,1.02,113.81
2,2010-10-22,1737947.64,0,68.5,2.725,211.5187208,8.163,2010,10,42,4,4,Non-Holiday,Fall,1794355.49,1849921.44,1802416.2499999998,48662.54613395675,98.22222222222223,1.02,103.32
2,2010-10-29,1802755.11,0,66.24,2.716,211.5661131,8.163,2010,10,43,4,4,Non-Holiday,Fall,1737947.64,1794355.49,1796244.92,45919.110670358925,98.22222222222223,1.02,95.89
2,2010-11-05,1939061.41,0,57.85,2.689,211.6135053,8.163,2010,11,44,4,4,Non-Holiday,Fall,1802755.11,1737947.64,1818529.9125,85351.41402456765,98.22222222222223,1.02,94.82
2,2010-11-12,1916812.74,0,59.69,2.728,211.6608975,8.163,2010,11,45,4,4,Non-Holiday,Fall,1939061.41,1802755.11,1849144.225,95185.36054592839,98.22222222222223,1.02,102.6
2,2010-11-19,1956739.17,0,50.81,2.771,211.5470304,8.163,2010,11,46,4,4,Non-Holiday,Fall,1916812.74,1939061.41,1903842.1075,69342.90845917058,98.22222222222223,1.02,99.07
2,2010-11-26,2658725.29,1,62.98,2.735,211.4062867,8.163,2010,11,47,4,4,Holiday,Fall,1956739.17,1916812.74,2117834.6525,360963.57976772217,98.22222222222223,1.02,103.76
2,2010-12-03,2015781.27,0,49.33,2.708,211.265543,8.163,2010,12,48,4,4,Non-Holiday,Winter,2658725.29,1956739.17,2137014.6174999997,350175.0296505586,98.22222222222223,1.05,105.57
2,2010-12-10,2378726.55,0,45.5,2.843,211.1247993,8.163,2010,12,49,4,4,Non-Holiday,Winter,2015781.27,2658725.29,2252493.07,328867.9338090439,98.22222222222223,1.05,102.76
2,2010-12-17,2609166.75,0,47.55,2.869,211.0645458,8.163,2010,12,50,4,4,Non-Holiday,Winter,2378726.55,2015781.27,2415599.965,293139.705895134,98.22222222222223,1.05,98.77
2,2010-12-24,3436007.68,0,49.97,2.886,211.0646599,8.163,2010,12,51,4,4,Non-Holiday,Winter,2609166.75,2378726.55,2609920.5625,602459.58764634,98.22222222222223,1.05,95.32
2,2010-12-31,1750434.55,1,47.3,2.943,211.064774,8.163,2010,12,52,4,4,Holiday,Winter,3436007.68,2609166.75,2543583.8825000003,696894.336940222,98.22222222222223,1.05,100.83
2,2011-01-07,1758050.79,0,44.69,2.976,211.0648881,8.028,2011,1,1,4,1,Non-Holiday,Winter,1750434.55,3436007.68,2388414.9425,806341.5012984591,98.22222222222223,1.05,107.55
2,2011-01-14,1744193.58,0,33.02,2.983,211.1176713,8.028,2011,1,2,4,1,Non-Holiday,Winter,1758050.79,1750434.55,2172171.65,842576.4074809749,98.22222222222223,1.05,104.24
2,2011-01-21,1751384.9,0,41.4,3.016,211.4864691,8.028,2011,1,3,4,1,Non-Holiday,Winter,1744193.58,1758050.79,1751015.955,5671.797372653736,98.22222222222223,1.05,96.71
2,2011-01-28,1695371.68,0,42.83,3.01,211.8552668,8.028,2011,1,4,4,1,Non-Holiday,Winter,1751384.9,1744193.58,1737250.2374999998,28486.69427207372,98.22222222222223,1.05,104.03
2,2011-02-04,1929346.23,0,38.25,2.989,212.2240646,8.028,2011,2,5,4,1,Non-Holiday,Winter,1695371.68,1751384.9,1780074.0975,102578.67007116695,98.22222222222223,1.05,105.12
2,2011-02-11,2168041.61,1,33.19,3.022,212.5928624,8.028,2011,2,6,4,1,Holiday,Winter,1929346.23,1695371.68,1886036.105,212827.58416643043,98.22222222222223,1.05,98.58
2,2011-02-18,2080884.82,0,57.83,3.045,212.9033115,8.028,2011,2,7,4,1,Non-Holiday,Winter,2168041.61,1929346.23,1968411.085,207025.97836628652,98.22222222222223,1.05,103.93
2,2011-02-25,1833511.08,0,60.8,3.065,213.190421,8.028,2011,2,8,4,1,Non-Holiday,Winter,2080884.82,2168041.61,2002945.935,149951.25692894365,98.22222222222223,1.05,103.43
2,2011-03-04,1981607.78,0,57.77,3.288,213.4775305,8.028,2011,3,9,4,1,Non-Holiday,Spring,1833511.08,2080884.82,2016011.3225,143540.61126190796,98.22222222222223,1.0,92.61
2,2011-03-11,1879107.31,0,52.7,3.459,213.7646401,8.028,2011,3,10,4,1,Non-Holiday,Spring,1981607.78,1833511.08,1943777.7475,110409.03365285511,98.22222222222223,1.0,99.98
2,2011-03-18,1902557.66,0,62.32,3.488,214.0156238,8.028,2011,3,11,4,1,Non-Holiday,Spring,1879107.31,1981607.78,1899195.9575,61970.60169156294,98.22222222222223,1.0,100.98
2,2011-03-25,1766162.05,0,69.42,3.473,214.2521573,8.028,2011,3,12,4,1,Non-Holiday,Spring,1902557.66,1879107.31,1882358.7000000002,89014.25143216562,98.22222222222223,1.0,103.54
2,2011-04-01,1800171.36,0,55.43,3.524,214.4886908,7.931,2011,4,13,4,2,Non-Holiday,Spring,1766162.05,1902557.66,1836999.595,64408.06425676737,98.22222222222223,1.0,103.4
2,2011-04-08,1847552.61,0,67.0,3.622,214.7252242,7.931,2011,4,14,4,2,Non-Holiday,Spring,1800171.36,1766162.05,1829110.9200000002,59258.13000187725,98.22222222222223,1.0,91.46
2,2011-04-15,1856467.84,0,69.48,3.743,214.9420631,7.931,2011,4,15,4,2,Non-Holiday,Spring,1847552.61,1800171.36,1817588.465,42259.07197399124,98.22222222222223,1.0,93.62
2,2011-04-22,1886339.6,0,69.39,3.807,215.1096657,7.931,2011,4,16,4,2,Non-Holiday,Spring,1856467.84,1847552.61,1847632.8525000003,35725.19659542002,98.22222222222223,1.0,100.75
2,2011-04-29,1745545.28,0,69.21,3.81,215.2772683,7.931,2011,4,17,4,2,Non-Holiday,Spring,1886339.6,1856467.84,1833976.3325,61243.084099126005,98.22222222222223,1.0,100.75
2,2011-05-06,1837743.6,0,61.48,3.906,215.4448709,7.931,2011,5,18,4,2,Non-Holiday,Spring,1745545.28,1886339.6,1831524.08,60712.35150083381,98.22222222222223,1.0,100.75
2,2011-05-13,1838513.07,0,74.61,3.899,215.6124735,7.931,2011,5,19,4,2,Non-Holiday,Spring,1837743.6,1745545.28,1827035.3875000002,58889.813072456694,98.22222222222223,1.0,117.14
2,2011-05-20,1688281.86,0,67.14,3.907,215.3834778,7.931,2011,5,20,4,2,Non-Holiday,Spring,1838513.07,1837743.6,1777520.9525000001,73785.42071687311,98.22222222222223,1.0,101.03
2,2011-05-27,1797732.56,0,76.42,3.786,215.1544822,7.931,2011,5,21,4,2,Non-Holiday,Spring,1688281.86,1838513.07,1790567.7725000002,70800.31150721275,98.22222222222223,1.0,103.8
2,2011-06-03,1933756.21,0,83.07,3.699,214.9254865,7.931,2011,6,22,4,2,Non-Holiday,Summer,1797732.56,1688281.86,1814570.925,101670.73807506217,98.22222222222223,0.95,97.76
2,2011-06-10,1929153.16,0,83.4,3.648,214.6964908,7.931,2011,6,23,4,2,Non-Holiday,Summer,1933756.21,1797732.56,1837230.9475,117633.28997889422,98.22222222222223,0.95,96.35
2,2011-06-17,1953771.99,0,86.53,3.637,214.6513538,7.931,2011,6,24,4,2,Non-Holiday,Summer,1929153.16,1933756.21,1903603.48,71385.11602994426,98.22222222222223,0.95,91.84
2,2011-06-24,1790925.8,0,85.17,3.594,214.7441108,7.931,2011,6,25,4,2,Non-Holiday,Summer,1953771.99,1929153.16,1901901.79,74751.87677674592,98.22222222222223,0.95,96.85
2,2011-07-01,1866243.0,0,85.69,3.524,214.8368678,7.852,2011,7,26,4,3,Non-Holiday,Summer,1790925.8,1953771.99,1885023.4875,72757.28163911181,98.22222222222223,0.95,89.71
2,2011-07-08,1853161.99,0,87.7,3.48,214.9296249,7.852,2011,7,27,4,3,Non-Holiday,Summer,1866243.0,1790925.8,1866025.6949999998,67094.28351961674,98.22222222222223,0.95,92.21
2,2011-07-15,1785187.29,0,89.83,3.575,215.0134426,7.852,2011,7,28,4,3,Non-Holiday,Summer,1853161.99,1866243.0,1823879.52,41773.85071719179,98.22222222222223,0.95,91.05
2,2011-07-22,1743816.41,0,89.34,3.651,215.0749122,7.852,2011,7,29,4,3,Non-Holiday,Summer,1785187.29,1853161.99,1812102.1724999999,57747.998740843395,98.22222222222223,0.95,93.69
2,2011-07-29,1680693.06,0,90.07,3.682,215.1363819,7.852,2011,7,30,4,3,Non-Holiday,Summer,1743816.41,1785187.29,1765714.6875,72421.04819012512,98.22222222222223,0.95,104.11
2,2011-08-05,1876704.26,0,93.34,3.684,215.1978515,7.852,2011,8,31,4,3,Non-Holiday,Summer,1680693.06,1743816.41,1771600.255,82193.91610268831,98.22222222222223,0.95,84.6
2,2011-08-12,1812768.26,0,91.58,3.638,215.2593211,7.852,2011,8,32,4,3,Non-Holiday,Summer,1876704.26,1680693.06,1778495.4975,84828.33483363302,98.22222222222223,0.95,96.51
2,2011-08-19,1844094.59,0,89.86,3.554,215.3229307,7.852,2011,8,33,4,3,Non-Holiday,Summer,1812768.26,1876704.26,1803565.0425,85973.27618297774,98.22222222222223,0.95,85.79
2,2011-08-26,1821139.91,0,90.45,3.523,215.386897,7.852,2011,8,34,4,3,Non-Holiday,Summer,1844094.59,1812768.26,1838676.755,28602.06937930284,98.22222222222223,0.95,91.11
2,2011-09-02,1809119.7,0,89.64,3.533,215.4508632,7.852,2011,9,35,4,3,Non-Holiday,Fall,1821139.91,1844094.59,1821780.615,15703.983512524781,98.22222222222223,1.02,105.64
2,2011-09-09,1748000.65,1,77.97,3.546,215.5148295,7.852,2011,9,36,4,3,Holiday,Fall,1809119.7,1821139.91,1805588.7125,41042.234998280066,98.22222222222223,1.02,100.51
2,2011-09-16,1691439.52,0,78.85,3.526,215.6944378,7.852,2011,9,37,4,3,Non-Holiday,Fall,1748000.65,1809119.7,1767424.945,59930.065098532184,98.22222222222223,1.02,94.79
2,2011-09-23,1669299.78,0,75.58,3.467,216.0282356,7.852,2011,9,38,4,3,Non-Holiday,Fall,1691439.52,1748000.65,1729464.9125,62594.54816479537,98.22222222222223,1.02,96.6
2,2011-09-30,1650394.44,0,78.14,3.355,216.3620333,7.852,2011,9,39,4,3,Non-Holiday,Fall,1669299.78,1691439.52,1689783.5975,42281.04299033163,98.22222222222223,1.02,103.59
2,2011-10-07,1837553.43,0,69.92,3.285,216.6958311,7.441,2011,10,40,4,4,Non-Holiday,Fall,1650394.44,1669299.78,1712171.7925,85254.19419381292,98.22222222222223,1.02,96.53
2,2011-10-14,1743882.19,0,71.67,3.274,217.0048261,7.441,2011,10,41,4,4,Non-Holiday,Fall,1837553.43,1650394.44,1725282.46,85035.28024751584,98.22222222222223,1.02,101.27
2,2011-10-21,1834680.25,0,64.53,3.353,217.1650042,7.441,2011,10,42,4,4,Non-Holiday,Fall,1743882.19,1837553.43,1766627.5775,88861.57342156269,98.22222222222223,1.02,100.41
2,2011-10-28,1769296.25,0,65.87,3.372,217.3251824,7.441,2011,10,43,4,4,Non-Holiday,Fall,1834680.25,1743882.19,1796353.03,47087.532487792625,98.22222222222223,1.02,96.92
2,2011-11-04,1959707.9,0,55.53,3.332,217.4853605,7.441,2011,11,44,4,4,Non-Holiday,Fall,1769296.25,1834680.25,1826891.6475,96451.40245166398,98.22222222222223,1.02,110.93
2,2011-11-11,1920725.15,0,59.33,3.297,217.6455387,7.441,2011,11,45,4,4,Non-Holiday,Fall,1959707.9,1769296.25,1871102.3875,85643.48026608427,98.22222222222223,1.02,103.36
2,2011-11-18,1902762.5,0,62.01,3.308,217.8670218,7.441,2011,11,46,4,4,Non-Holiday,Fall,1920725.15,1959707.9,1888122.95,82707.13304272229,98.22222222222223,1.02,90.04
2,2011-11-25,2614202.3,1,56.36,3.236,218.1130269,7.441,2011,11,47,4,4,Holiday,Fall,1902762.5,1920725.15,2099349.4625,344057.305837425,98.22222222222223,1.02,101.12
2,2011-12-02,1954952.0,0,48.74,3.172,218.3590319,7.441,2011,12,48,4,4,Non-Holiday,Winter,2614202.3,1902762.5,2098160.4875,344708.32871338114,98.22222222222223,1.05,99.72
2,2011-12-09,2290549.32,0,41.76,3.158,218.605037,7.441,2011,12,49,4,4,Non-Holiday,Winter,1954952.0,2614202.3,2190616.53,330559.71742437314,98.22222222222223,1.05,107.53
2,2011-12-16,2432736.52,0,50.13,3.159,218.8217928,7.441,2011,12,50,4,4,Non-Holiday,Winter,2290549.32,1954952.0,2323110.035,278898.55494585814,98.22222222222223,1.05,99.05
2,2011-12-23,3224369.8,0,46.66,3.112,218.9995495,7.441,2011,12,51,4,4,Non-Holiday,Winter,2432736.52,2290549.32,2475651.91,537838.7535943049,98.22222222222223,1.05,102.54
2,2011-12-30,1874226.52,1,44.57,3.129,219.1773063,7.441,2011,12,52,4,4,Holiday,Winter,3224369.8,2432736.52,2455470.54,564731.9503640534,98.22222222222223,1.05,105.74
2,2012-01-06,1799520.14,0,46.75,3.157,219.355063,7.057,2012,1,1,4,1,Non-Holiday,Winter,1874226.52,3224369.8,2332713.2449999996,658169.4391357914,98.22222222222223,1.05,107.6
2,2012-01-13,1744725.48,0,45.99,3.261,219.5328198,7.057,2012,1,2,4,1,Non-Holiday,Winter,1799520.14,1874226.52,2160710.485,711089.8185870441,98.22222222222223,1.05,96.94
2,2012-01-20,1711769.11,0,51.7,3.268,219.6258417,7.057,2012,1,3,4,1,Non-Holiday,Winter,1744725.48,1799520.14,1782560.3125,71023.93551465256,98.22222222222223,1.05,101.41
2,2012-01-27,1660906.14,0,50.5,3.29,219.7188636,7.057,2012,1,4,4,1,Non-Holiday,Winter,1711769.11,1744725.48,1729230.2175,58177.447538713124,98.22222222222223,1.05,100.68
2,2012-02-03,1935299.94,0,55.21,3.36,219.8118854,7.057,2012,2,5,4,1,Non-Holiday,Winter,1660906.14,1711769.11,1763175.1675,119817.72964315444,98.22222222222223,1.05,99.76
2,2012-02-10,2103322.68,1,46.98,3.409,219.9049073,7.057,2012,2,6,4,1,Holiday,Winter,1935299.94,1660906.14,1852824.4675,205167.2621217871,98.22222222222223,1.05,112.24
2,2012-02-17,2196688.46,0,43.82,3.51,220.0651993,7.057,2012,2,7,4,1,Non-Holiday,Winter,2103322.68,1935299.94,1974054.305,235116.95940328078,98.22222222222223,1.05,105.22
2,2012-02-24,1861802.7,0,54.63,3.555,220.275944,7.057,2012,2,8,4,1,Non-Holiday,Winter,2196688.46,2103322.68,2024278.445,153067.2471218476,98.22222222222223,1.05,96.63
2,2012-03-02,1952555.66,0,58.79,3.63,220.4866886,7.057,2012,3,9,4,1,Non-Holiday,Spring,1861802.7,2196688.46,2028592.375,149934.75246733596,98.22222222222223,1.0,102.73
2,2012-03-09,1937628.26,0,57.11,3.669,220.6974332,7.057,2012,3,10,4,1,Non-Holiday,Spring,1952555.66,1861802.7,1987168.77,145221.07459534466,98.22222222222223,1.0,108.64
2,2012-03-16,1976082.13,0,63.68,3.734,220.8498468,7.057,2012,3,11,4,1,Non-Holiday,Spring,1937628.26,1952555.66,1932017.1875,49413.58247707559,98.22222222222223,1.0,103.29
2,2012-03-23,1790439.16,0,64.01,3.787,220.9244858,7.057,2012,3,12,4,1,Non-Holiday,Spring,1976082.13,1937628.26,1914176.3024999998,83996.39140111212,98.22222222222223,1.0,90.76
2,2012-03-30,1857480.84,0,66.83,3.845,220.9991248,7.057,2012,3,13,4,1,Non-Holiday,Spring,1790439.16,1976082.13,1890407.5975,82961.38929585351,98.22222222222223,1.0,95.84
2,2012-04-06,2129035.91,0,68.43,3.891,221.0737638,6.891,2012,4,14,4,2,Non-Holiday,Spring,1857480.84,1790439.16,1938259.51,148551.04036629136,98.22222222222223,1.0,104.44
2,2012-04-13,1935869.1,0,68.08,3.891,221.1484028,6.891,2012,4,15,4,2,Non-Holiday,Spring,2129035.91,1857480.84,1928206.2525,146484.50010448328,98.22222222222223,1.0,94.75
2,2012-04-20,1847344.45,0,65.69,3.877,221.2021074,6.891,2012,4,16,4,2,Non-Holiday,Spring,1935869.1,2129035.91,1942432.575,130540.45686137618,98.22222222222223,1.0,100.4
2,2012-04-27,1764133.09,0,67.2,3.814,221.255812,6.891,2012,4,17,4,2,Non-Holiday,Spring,1847344.45,1935869.1,1919095.6375000002,156543.80760346274,98.22222222222223,1.0,102.03
2,2012-05-04,1923957.09,0,76.73,3.749,221.3095166,6.891,2012,5,18,4,2,Non-Holiday,Spring,1764133.09,1847344.45,1867825.9325,79482.23322826592,98.22222222222223,1.0,93.67
2,2012-05-11,1917520.99,0,73.87,3.688,221.3632212,6.891,2012,5,19,4,2,Non-Holiday,Spring,1923957.09,1764133.09,1863238.9050000003,74627.60661714405,98.22222222222223,1.0,97.93
2,2012-05-18,2000940.67,0,71.27,3.63,221.380331,6.891,2012,5,20,4,2,Non-Holiday,Spring,1917520.99,1923957.09,1901637.96,99195.14721498152,98.22222222222223,1.0,82.3
2,2012-05-25,1912791.09,0,78.19,3.561,221.3828029,6.891,2012,5,21,4,2,Non-Holiday,Spring,2000940.67,1917520.99,1938802.4600000002,41677.46988116187,98.22222222222223,1.0,93.19
